timestamp,DT500,DT510,DT520,DT530,DT540,DT550,DT560,DT570,IS1,IS2,IS3,IS5,IS6,IS7,IS8,IS9,IS10,IS11,IS12
2026-04-05 18:17:12.190,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:12.680,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:12.745,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:14.414,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:14.545,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:17.528,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:17.560,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:18.278,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:18.832,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:20.767,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:22.927,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:23.418,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:23.449,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:25.154,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:25.282,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:28.261,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:28.330,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:28.981,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:29.537,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:31.470,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:33.598,CLOSED,CLOSED,CLOSED,THROWN,CLOSED,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:34.016,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:34.152,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:34.157,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:35.891,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:35.959,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:38.805,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,OCCUPIED
2026-04-05 18:17:39.167,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,OCCUPIED
2026-04-05 18:17:39.361,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:39.526,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED
2026-04-05 18:17:39.753,CLOSED,CLOSED,CLOSED,THROWN,THROWN,THROWN,CLOSED,CLOSED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,UNOCCUPIED,OCCUPIED,UNOCCUPIED,UNKNOWN,UNOCCUPIED

